Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Ground minimum temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
2013,1,10,00:00,UTC,0.1,41,-5.1,,-3.8,-7.2
2013,1,10,05:40,UTC,,,,,,
2013,1,11,00:00,UTC,-1,39,-7.7,,-5,-9.3
2013,1,11,05:40,UTC,,,,,,
2013,1,12,00:00,UTC,-1,39,-12.3,,-9.2,-13.3
2013,1,12,05:40,UTC,,,,,,
2013,1,13,00:00,UTC,-1,38,-10.4,,-8,-13.8
2013,1,13,05:40,UTC,,,,,,
2013,1,14,00:00,UTC,-1,37,-5.6,,-5.1,-8
2013,1,14,05:40,UTC,,,,,,
2013,1,15,00:00,UTC,-1,38,-6.9,,-5.6,-7.4
2013,1,15,05:40,UTC,,,,,,
2013,1,16,00:00,UTC,-1,38,-12.2,,-6.7,-15.1
2013,1,16,05:40,UTC,,,,,,
2013,1,17,00:00,UTC,-1,38,-20.1,,-15,-21.7
2013,1,17,05:40,UTC,,,,,,
2013,1,18,00:00,UTC,-1,37,-19.9,,-16.6,-24.8
2013,1,18,05:40,UTC,,,,,,
2013,1,19,00:00,UTC,1.9,38,-7.4,,-3.8,-18.7
2013,1,19,05:40,UTC,,,,,,
2013,1,20,00:00,UTC,0.1,40,-9.5,,-4.2,-11.1
2013,1,20,05:40,UTC,,,,,,
2013,1,21,00:00,UTC,-1,40,-11.2,,-6.7,-16.5
2013,1,21,05:40,UTC,,,,,,
2013,1,22,00:00,UTC,0.3,39,-6.1,,-4.8,-9.6
2013,1,22,05:40,UTC,,,,,,
2013,1,23,00:00,UTC,-1,39,-11.7,,-5.3,-15.9
2013,1,23,05:40,UTC,,,,,,
2013,1,24,00:00,UTC,-1,40,-10.3,,-7.7,-15.8
2013,1,24,05:40,UTC,,,,,,
2013,1,25,00:00,UTC,1.7,40,-8.2,,-6.4,-12.6
2013,1,25,05:40,UTC,,,,,,
2013,1,26,00:00,UTC,2.5,42,-5.1,,-4.2,-7.9
2013,1,26,05:40,UTC,,,,,,
2013,1,27,00:00,UTC,0.3,45,-3.7,,-2.5,-4.9
2013,1,27,05:40,UTC,,,,,,
2013,1,28,00:00,UTC,1.1,44,-6.7,,-3.9,-7.5
2013,1,28,05:40,UTC,,,,,,
2013,1,29,00:00,UTC,0.3,46,-0.4,,1.2,-6.6
2013,1,29,05:40,UTC,,,,,,
2013,1,30,00:00,UTC,10.3,45,-1.4,,0.9,-2.8
2013,1,30,05:40,UTC,,,,,,
2013,1,31,00:00,UTC,3.7,51,0.2,,1.2,-2
2013,1,31,05:40,UTC,,,,,,
2013,2,1,00:00,UTC,-1,52,-1.9,,0.8,-3.3
2013,2,1,05:40,UTC,,,,,,
2013,2,2,00:00,UTC,0.1,51,-3.7,,-2.8,-4.4
2013,2,2,05:40,UTC,,,,,,
2013,2,3,00:00,UTC,0.3,50,-5,,-3.5,-5.8
2013,2,3,05:40,UTC,,,,,,
2013,2,4,00:00,UTC,0.2,50,-5.8,,-4.1,-7.6
2013,2,4,05:40,UTC,,,,,,
2013,2,5,00:00,UTC,-1,49,-6.7,,-4.8,-8.8
2013,2,5,05:40,UTC,,,,,,
2013,2,6,00:00,UTC,-1,49,-11.4,,-8.5,-13.5
2013,2,6,05:40,UTC,,,,,,
2013,2,7,00:00,UTC,0.2,49,-9.8,,-8.5,-14
2013,2,7,05:40,UTC,,,,,,
2013,2,8,00:00,UTC,1.9,49,-10.3,,-8.2,-15.7
2013,2,8,05:40,UTC,,,,,,
2013,2,9,00:00,UTC,2.5,50,-3.8,,-2.3,-8.3
2013,2,9,05:40,UTC,,,,,,
2013,2,10,00:00,UTC,3.6,51,-3.2,,-2.1,-4.1
2013,2,10,05:40,UTC,,,,,,
2013,2,11,00:00,UTC,1.2,54,-2.5,,-1.5,-3.5
2013,2,11,05:40,UTC,,,,,,
2013,2,12,00:00,UTC,1.8,55,-2.8,,-0.9,-4.4
2013,2,12,05:40,UTC,,,,,,
2013,2,13,00:00,UTC,-1,57,-1.8,,-0.8,-2.6
2013,2,13,05:40,UTC,,,,,,
2013,2,14,00:00,UTC,-1,56,-3.1,,-1.5,-3.6
2013,2,14,05:40,UTC,,,,,,
2013,2,15,00:00,UTC,-1,55,-4.1,,-3.2,-4.5
2013,2,15,05:40,UTC,,,,,,
2013,2,16,00:00,UTC,0.1,54,-3.4,,-2.2,-4.2
2013,2,16,05:40,UTC,,,,,,
2013,2,17,00:00,UTC,-1,53,-2,,-1.1,-3.3
2013,2,17,05:40,UTC,,,,,,
2013,2,18,00:00,UTC,0.3,53,-1.9,,-1,-2.3
2013,2,18,05:40,UTC,,,,,,
2013,2,19,00:00,UTC,-1,52,-3.2,,-1.9,-4.3
2013,2,19,05:40,UTC,,,,,,
2013,2,20,00:00,UTC,-1,52,-9.9,,-4.2,-12.8
2013,2,20,05:40,UTC,,,,,,
2013,2,21,00:00,UTC,0.6,52,-8.5,,-5.1,-18.2
2013,2,21,05:40,UTC,,,,,,
2013,2,22,00:00,UTC,-1,53,-5.7,,-3.6,-9.2
2013,2,22,05:40,UTC,,,,,,
2013,2,23,00:00,UTC,-1,53,-4.1,,0,-11.4
2013,2,23,05:40,UTC,,,,,,
2013,2,24,00:00,UTC,-1,52,-0.6,,0.2,-1.6
2013,2,24,05:40,UTC,,,,,,
2013,2,25,00:00,UTC,-1,52,0.2,,1.5,-0.3
2013,2,25,05:40,UTC,,,,,,
2013,2,26,00:00,UTC,0.1,51,0.7,,3.7,-1.8
2013,2,26,05:40,UTC,,,,,,
2013,2,27,00:00,UTC,-1,50,-0.1,,4.1,-6.7
2013,2,27,05:40,UTC,,,,,,
2013,2,28,00:00,UTC,5.3,50,1.4,,3.9,0
2013,2,28,05:40,UTC,,,,,,
2013,3,1,00:00,UTC,-1,50,-8,,0.9,-13.1
2013,3,1,05:40,UTC,,,,,,
2013,3,2,00:00,UTC,-1,50,-12.8,,-8.6,-17.5
2013,3,2,05:40,UTC,,,,,,
2013,3,3,00:00,UTC,-1,50,-11.2,,-8.3,-12.7
2013,3,3,05:40,UTC,,,,,,
2013,3,4,00:00,UTC,-1,49,-13,,-8,-17.5
2013,3,4,05:40,UTC,,,,,,
2013,3,5,00:00,UTC,2.8,49,-8.3,,-5.9,-12.2
2013,3,5,05:40,UTC,,,,,,
2013,3,6,00:00,UTC,2,52,-3.1,,1.1,-7.7
2013,3,6,05:40,UTC,,,,,,
2013,3,7,00:00,UTC,0.2,56,-10.2,,-7.4,-11.8
2013,3,7,05:40,UTC,,,,,,
2013,3,8,00:00,UTC,-1,55,-9.6,,-4.6,-15.3
2013,3,8,05:40,UTC,,,,,,
2013,3,9,00:00,UTC,-1,55,-14.2,,-8.2,-17.4
2013,3,9,05:40,UTC,,,,,,
2013,3,10,00:00,UTC,1.9,54,-12.1,,-5.4,-21.3
2013,3,10,05:40,UTC,,,,,,
2013,3,11,00:00,UTC,0.4,57,-9.1,,-5.4,-11.4
2013,3,11,05:40,UTC,,,,,,
2013,3,12,00:00,UTC,5.3,57,-12,,-7.3,-20.7
2013,3,12,05:40,UTC,,,,,,
2013,3,13,00:00,UTC,5,63,-8.1,,-5.8,-9.9
2013,3,13,05:40,UTC,,,,,,
2013,3,14,00:00,UTC,1,70,-13.8,,-7.9,-21.1
2013,3,14,05:40,UTC,,,,,,
2013,3,15,00:00,UTC,-1,69,-13,,-2.8,-23.3
2013,3,15,05:40,UTC,,,,,,
2013,3,16,00:00,UTC,-1,67,-14.8,,-3.7,-24
2013,3,16,05:40,UTC,,,,,,
2013,3,17,00:00,UTC,-1,66,-15.6,,-6.2,-26.1
2013,3,17,05:40,UTC,,,,,,
2013,3,18,00:00,UTC,-1,65,-13.8,,-5.6,-27.2
2013,3,18,05:40,UTC,,,,,,
2013,3,19,00:00,UTC,-1,64,-8.5,,-3.6,-12.4
2013,3,19,05:40,UTC,,,,,,
2013,3,20,00:00,UTC,-1,62,-6.6,,-2.8,-9
2013,3,20,05:40,UTC,,,,,,
2013,3,21,00:00,UTC,0.2,58,-11,,-6.2,-16.1
2013,3,21,05:40,UTC,,,,,,
2013,3,22,00:00,UTC,0.4,58,-10.9,,-5,-20.5
2013,3,22,05:40,UTC,,,,,,
2013,3,23,00:00,UTC,-1,58,-5.8,,-0.6,-12.2
2013,3,23,05:40,UTC,,,,,,
2013,3,24,00:00,UTC,-1,59,-4.4,,0.8,-6
2013,3,24,05:40,UTC,,,,,,
2013,3,25,00:00,UTC,0.1,59,-6,,2,-13.9
2013,3,25,05:40,UTC,,,,,,
2013,3,26,00:00,UTC,-1,58,-8.1,,-0.9,-13.6
2013,3,26,05:40,UTC,,,,,,
2013,3,27,00:00,UTC,-1,58,-6,,2.9,-17.4
2013,3,27,05:40,UTC,,,,,,
2013,3,28,00:00,UTC,-1,58,-3.1,,4.1,-11.2
2013,3,28,05:40,UTC,,,,,,
2013,3,29,00:00,UTC,-1,58,-5.9,,2,-14.2
2013,3,29,05:40,UTC,,,,,,
2013,3,30,00:00,UTC,-1,58,-5.5,,2,-10.8
2013,3,30,05:40,UTC,,,,,,
2013,3,31,00:00,UTC,-1,58,-6.5,,3.5,-17.6
2013,3,31,05:40,UTC,,,,,,
2013,4,1,00:00,UTC,-1,58,-3.2,,4.3,-11.2
2013,4,1,05:40,UTC,,,,,,
2013,4,2,00:00,UTC,-1,58,-4.1,,4.9,-15.2
2013,4,2,05:40,UTC,,,,,,
2013,4,3,00:00,UTC,-1,58,-1.4,,3.6,-7
2013,4,3,05:40,UTC,,,,,,
2013,4,4,00:00,UTC,-1,58,1.5,,6.5,-2.2
2013,4,4,05:40,UTC,,,,,,
2013,4,5,00:00,UTC,-1,55,0.3,,5.4,-3.1
2013,4,5,05:40,UTC,,,,,,
2013,4,6,00:00,UTC,-1,53,-3.9,,2.3,-8.7
2013,4,6,05:40,UTC,,,,,,
2013,4,7,00:00,UTC,-1,53,-3,,2.6,-11.4
2013,4,7,05:40,UTC,,,,,,
2013,4,8,00:00,UTC,-1,53,-1.4,,3.5,-7.5
2013,4,8,05:40,UTC,,,,,,
2013,4,9,00:00,UTC,-1,53,-2.7,,2.8,-9.2
2013,4,9,05:40,UTC,,,,,,
2013,4,10,00:00,UTC,-1,52,-1.3,,5,-7.5
2013,4,10,05:40,UTC,,,,,,
2013,4,11,00:00,UTC,1.8,53,0.8,,6.2,-9.6
2013,4,11,05:40,UTC,,,,,,
2013,4,12,00:00,UTC,0.6,52,2.1,,3.4,0.5
2013,4,12,05:40,UTC,,,,,,
2013,4,13,00:00,UTC,6.4,49,2.3,,3.3,1
2013,4,13,05:40,UTC,,,,,,
2013,4,14,00:00,UTC,0.3,43,2.7,,4.3,1.9
2013,4,14,05:40,UTC,,,,,,
2013,4,15,00:00,UTC,1.8,39,4.6,,8.1,0.9
2013,4,15,05:40,UTC,,,,,,
2013,4,16,00:00,UTC,3.9,30,7.2,,13.5,3.8
2013,4,16,05:40,UTC,,,,1.7,,
2013,4,17,00:00,UTC,0.6,22,5,,8.6,3.7
2013,4,17,05:40,UTC,,,,2.1,,
2013,4,18,00:00,UTC,7.6,17,6.3,,10.6,3.7
2013,4,18,05:40,UTC,,,,1.3,,
2013,4,19,00:00,UTC,0.4,9,6.3,,7.9,5.1
2013,4,19,05:40,UTC,,,,3.2,,
2013,4,20,00:00,UTC,-1,2,4.1,,7.5,2
2013,4,20,05:40,UTC,,,,0.8,,
2013,4,21,00:00,UTC,-1,0,4.9,,9.3,-1.4
2013,4,21,05:40,UTC,,,,-3.4,,
2013,4,22,00:00,UTC,-1,-1,7.6,,12.5,2
2013,4,22,05:40,UTC,,,,0.3,,
2013,4,23,00:00,UTC,1.8,-1,5.8,,10,3.8
2013,4,23,05:40,UTC,,,,2.4,,
2013,4,24,00:00,UTC,1.5,-1,5.7,,9.6,3.6
2013,4,24,05:40,UTC,,,,3.2,,
2013,4,25,00:00,UTC,0.1,-1,5.1,,10.5,-0.4
2013,4,25,05:40,UTC,,,,-3.2,,
2013,4,26,00:00,UTC,-1,-1,4.9,,10,-1
2013,4,26,05:40,UTC,,,,-4,,
2013,4,27,00:00,UTC,3.8,-1,3.8,,8.8,-0.6
2013,4,27,05:40,UTC,,,,-3.7,,
2013,4,28,00:00,UTC,-1,-1,3.3,,8.1,-0.5
2013,4,28,05:40,UTC,,,,-1.3,,
2013,4,29,00:00,UTC,3.9,-1,5.6,,11,-0.7
2013,4,29,05:40,UTC,,,,-3,,
2013,4,30,00:00,UTC,1.1,-1,5.3,,8.9,3.4
2013,4,30,05:40,UTC,,,,3,,
2013,5,1,00:00,UTC,-1,-1,5.2,,9.7,3.3
2013,5,1,05:40,UTC,,,,1.9,,
2013,5,2,00:00,UTC,0.1,-1,5.3,,12,-1.2
2013,5,2,05:40,UTC,,,,-4.5,,
2013,5,3,00:00,UTC,-1,-1,5.8,,10,1.2
2013,5,3,05:40,UTC,,,,-0.5,,
2013,5,4,00:00,UTC,3.6,-1,8.4,,12,4.2
2013,5,4,05:40,UTC,,,,0.1,,
2013,5,5,00:00,UTC,2.8,-1,5.1,,10.2,3.3
2013,5,5,05:40,UTC,,,,4.5,,
2013,5,6,00:00,UTC,-1,-1,8,,14.7,0.5
2013,5,6,05:40,UTC,,,,-1.7,,
2013,5,7,00:00,UTC,2.7,-1,11.1,,17.8,5.9
2013,5,7,05:40,UTC,,,,3.7,,
2013,5,8,00:00,UTC,-1,-1,9,,14.5,3.5
2013,5,8,05:40,UTC,,,,0,,
2013,5,9,00:00,UTC,13.4,-1,6.8,,12.5,3.6
2013,5,9,05:40,UTC,,,,0.6,,
2013,5,10,00:00,UTC,0.4,-1,7.4,,8.5,6.4
2013,5,10,05:40,UTC,,,,6.4,,
2013,5,11,00:00,UTC,0.3,-1,10.2,,13.8,7.8
2013,5,11,05:40,UTC,,,,7.8,,
2013,5,12,00:00,UTC,-1,-1,10.3,,15.4,3.9
2013,5,12,05:40,UTC,,,,0.5,,
2013,5,13,00:00,UTC,0.2,-1,12.8,,17.3,7
2013,5,13,05:40,UTC,,,,4.5,,
2013,5,14,00:00,UTC,-1,-1,11.3,,16.3,9.4
2013,5,14,05:40,UTC,,,,8.3,,
2013,5,15,00:00,UTC,-1,-1,11.9,,16.7,8.3
2013,5,15,05:40,UTC,,,,4.8,,
2013,5,16,00:00,UTC,-1,-1,14.5,,20,4.7
2013,5,16,05:40,UTC,,,,0.8,,
2013,5,17,00:00,UTC,-1,-1,17.9,,23.6,11.3
2013,5,17,05:40,UTC,,,,6.6,,
2013,5,18,00:00,UTC,0.4,-1,15.3,,20.1,11.3
2013,5,18,05:40,UTC,,,,7.1,,
2013,5,19,00:00,UTC,-1,-1,17,,22.2,11.2
2013,5,19,05:40,UTC,,,,8.6,,
2013,5,20,00:00,UTC,-1,-1,15.1,,20.6,11.2
2013,5,20,05:40,UTC,,,,6.8,,
2013,5,21,00:00,UTC,-1,-1,13.6,,18.3,8.4
2013,5,21,05:40,UTC,,,,7.2,,
2013,5,22,00:00,UTC,-1,-1,14.7,,19.1,9.2
2013,5,22,05:40,UTC,,,,7,,
2013,5,23,00:00,UTC,-1,-1,14.1,,18.7,8.2
2013,5,23,05:40,UTC,,,,4.8,,
2013,5,24,00:00,UTC,-1,-1,11.9,,16.7,10.8
2013,5,24,05:40,UTC,,,,8.6,,
2013,5,25,00:00,UTC,-1,-1,14.4,,20.7,7.7
2013,5,25,05:40,UTC,,,,3.3,,
2013,5,26,00:00,UTC,-1,-1,17.3,,23.1,8.6
2013,5,26,05:40,UTC,,,,3.7,,
2013,5,27,00:00,UTC,-1,-1,17.2,,22.4,12
2013,5,27,05:40,UTC,,,,9.5,,
2013,5,28,00:00,UTC,-1,-1,19.6,,23.9,12.8
2013,5,28,05:40,UTC,,,,7.5,,
2013,5,29,00:00,UTC,-1,-1,18.5,,24.9,9.5
2013,5,29,05:40,UTC,,,,3.7,,
2013,5,30,00:00,UTC,-1,-1,20.6,,27.2,11.4
2013,5,30,05:40,UTC,,,,6.8,,
2013,5,31,00:00,UTC,-1,-1,19,,24,12.4
2013,5,31,05:40,UTC,,,,8.6,,
2013,6,1,00:00,UTC,-1,-1,20.1,,25.2,13
2013,6,1,05:40,UTC,,,,9.5,,
2013,6,2,00:00,UTC,-1,-1,21.2,,27.2,13.4
2013,6,2,05:40,UTC,,,,8.8,,
2013,6,3,00:00,UTC,-1,-1,22.7,,28.1,15.2
2013,6,3,05:40,UTC,,,,10.4,,
2013,6,4,00:00,UTC,-1,-1,21.8,,27,16.4
2013,6,4,05:40,UTC,,,,12.4,,
2013,6,5,00:00,UTC,-1,-1,21.2,,24.7,18.7
2013,6,5,05:40,UTC,,,,15.1,,
2013,6,6,00:00,UTC,-1,-1,17.5,,23.2,14.2
2013,6,6,05:40,UTC,,,,13.9,,
2013,6,7,00:00,UTC,1,-1,16.1,,20.2,12.5
2013,6,7,05:40,UTC,,,,12.5,,
2013,6,8,00:00,UTC,4.2,-1,17.4,,21.3,12.1
2013,6,8,05:40,UTC,,,,9.8,,
2013,6,9,00:00,UTC,0.6,-1,15.5,,20.8,12.2
2013,6,9,05:40,UTC,,,,8.7,,
2013,6,10,00:00,UTC,1.2,-1,15.8,,20.3,12.7
2013,6,10,05:40,UTC,,,,9.6,,
2013,6,11,00:00,UTC,0.2,-1,12.7,,17.5,10.9
2013,6,11,05:40,UTC,,,,8,,
2013,6,12,00:00,UTC,0.2,-1,11.6,,15,9
2013,6,12,05:40,UTC,,,,8.3,,
2013,6,13,00:00,UTC,8.6,-1,13.4,,19,6.4
2013,6,13,05:40,UTC,,,,2.7,,
2013,6,14,00:00,UTC,4.9,-1,14.5,,17.1,12.7
2013,6,14,05:40,UTC,,,,12.2,,
2013,6,15,00:00,UTC,1.8,-1,13.8,,16.1,12.5
2013,6,15,05:40,UTC,,,,11.9,,
2013,6,16,00:00,UTC,3.8,-1,15.6,,20.2,11.9
2013,6,16,05:40,UTC,,,,10.5,,
2013,6,17,00:00,UTC,4.5,-1,12.4,,16,10.4
2013,6,17,05:40,UTC,,,,9.4,,
2013,6,18,00:00,UTC,1.4,-1,13.8,,17.9,11.1
2013,6,18,05:40,UTC,,,,10,,
2013,6,19,00:00,UTC,-1,-1,14.1,,18.2,7.6
2013,6,19,05:40,UTC,,,,3.9,,
2013,6,20,00:00,UTC,0.6,-1,14.8,,18.4,9.4
2013,6,20,05:40,UTC,,,,5.7,,
2013,6,21,00:00,UTC,-1,-1,17.7,,21.6,13
2013,6,21,05:40,UTC,,,,12.1,,
2013,6,22,00:00,UTC,-1,-1,20,,24.1,15
2013,6,22,05:40,UTC,,,,11.1,,
2013,6,23,00:00,UTC,-1,-1,19.8,,23.6,14.2
2013,6,23,05:40,UTC,,,,11,,
2013,6,24,00:00,UTC,-1,-1,21,,26.1,13.4
2013,6,24,05:40,UTC,,,,9.9,,
2013,6,25,00:00,UTC,-1,-1,23.1,,28,16.6
2013,6,25,05:40,UTC,,,,13.2,,
2013,6,26,00:00,UTC,-1,-1,24.6,,30.6,16.9
2013,6,26,05:40,UTC,,,,13.8,,
2013,6,27,00:00,UTC,18.7,-1,23.7,,30.2,19.3
2013,6,27,05:40,UTC,,,,18.1,,
2013,6,28,00:00,UTC,-1,-1,21.2,,24.6,18.8
2013,6,28,05:40,UTC,,,,17.9,,
2013,6,29,00:00,UTC,0.1,-1,22.5,,26.9,16.1
2013,6,29,05:40,UTC,,,,13.1,,
2013,6,30,00:00,UTC,7.4,-1,22,,25.8,19.2
2013,6,30,05:40,UTC,,,,16.4,,
2013,7,1,00:00,UTC,45.6,-1,18.9,,20.9,18.1
2013,7,1,05:40,UTC,,,,18.2,,
2013,7,2,00:00,UTC,0.3,-1,17.2,,21,15.6
2013,7,2,05:40,UTC,,,,15.6,,
2013,7,3,00:00,UTC,15.1,-1,17.2,,20.6,12.4
2013,7,3,05:40,UTC,,,,9.1,,
2013,7,4,00:00,UTC,-1,-1,18.1,,23,12.1
2013,7,4,05:40,UTC,,,,9,,
2013,7,5,00:00,UTC,6.3,-1,20.6,,24.8,14
2013,7,5,05:40,UTC,,,,11,,
2013,7,6,00:00,UTC,-1,-1,17.9,,24,16.5
2013,7,6,05:40,UTC,,,,15.9,,
2013,7,7,00:00,UTC,-1,-1,19.4,,23.8,15.6
2013,7,7,05:40,UTC,,,,14.8,,
2013,7,8,00:00,UTC,-1,-1,16.4,,21.9,14
2013,7,8,05:40,UTC,,,,10.3,,
2013,7,9,00:00,UTC,0.5,-1,16.1,,19.7,10.7
2013,7,9,05:40,UTC,,,,7.2,,
2013,7,10,00:00,UTC,2,-1,15.6,,18.7,14.2
2013,7,10,05:40,UTC,,,,13.7,,
2013,7,11,00:00,UTC,-1,-1,15.8,,19.3,12.4
2013,7,11,05:40,UTC,,,,10.1,,
2013,7,12,00:00,UTC,-1,-1,16.6,,21,10.2
2013,7,12,05:40,UTC,,,,7,,
2013,7,13,00:00,UTC,0.1,-1,17.4,,21.8,11.3
2013,7,13,05:40,UTC,,,,8,,
2013,7,14,00:00,UTC,21.1,-1,18.6,,24.4,16.5
2013,7,14,05:40,UTC,,,,15.2,,
2013,7,15,00:00,UTC,0.3,-1,16,,19.3,11.9
2013,7,15,05:40,UTC,,,,11.4,,
2013,7,16,00:00,UTC,13.5,-1,12.3,,17.9,9
2013,7,16,05:40,UTC,,,,9.8,,
2013,7,17,00:00,UTC,1.2,-1,11.4,,13.4,8.7
2013,7,17,05:40,UTC,,,,7,,
2013,7,18,00:00,UTC,6.7,-1,12.7,,16.5,10.4
2013,7,18,05:40,UTC,,,,9.4,,
2013,7,19,00:00,UTC,1.9,-1,12.5,,16.8,10.3
2013,7,19,05:40,UTC,,,,9.7,,
2013,7,20,00:00,UTC,-1,-1,14.2,,16.8,11.7
2013,7,20,05:40,UTC,,,,10.4,,
2013,7,21,00:00,UTC,0.2,-1,13.3,,16.5,9.9
2013,7,21,05:40,UTC,,,,8.5,,
2013,7,22,00:00,UTC,0.7,-1,14.9,,18.1,12.4
2013,7,22,05:40,UTC,,,,10.5,,
2013,7,23,00:00,UTC,-1,-1,17.9,,21.3,15.9
2013,7,23,05:40,UTC,,,,15.2,,
2013,7,24,00:00,UTC,-1,-1,17.2,,21.3,15.3
2013,7,24,05:40,UTC,,,,14,,
2013,7,25,00:00,UTC,-1,-1,17.9,,22.7,12.9
2013,7,25,05:40,UTC,,,,9.9,,
2013,7,26,00:00,UTC,-1,-1,18.2,,24.2,11.1
2013,7,26,05:40,UTC,,,,7.5,,
2013,7,27,00:00,UTC,-1,-1,18.7,,23.8,12.6
2013,7,27,05:40,UTC,,,,8.9,,
2013,7,28,00:00,UTC,-1,-1,18.9,,23.9,14.8
2013,7,28,05:40,UTC,,,,10.9,,
2013,7,29,00:00,UTC,0.3,-1,20.5,,25.8,12.8
2013,7,29,05:40,UTC,,,,8.9,,
2013,7,30,00:00,UTC,0.2,-1,19.7,,22.4,16
2013,7,30,05:40,UTC,,,,14.9,,
2013,7,31,00:00,UTC,6.4,-1,19,,21.4,17.3
2013,7,31,05:40,UTC,,,,16.3,,
2013,8,1,00:00,UTC,2.2,-1,17.3,,18.7,16.5
2013,8,1,05:40,UTC,,,,16.3,,
2013,8,2,00:00,UTC,-1,-1,18.5,,22,16.3
2013,8,2,05:40,UTC,,,,15.7,,
2013,8,3,00:00,UTC,-1,-1,19.2,,24.2,14.6
2013,8,3,05:40,UTC,,,,11.2,,
2013,8,4,00:00,UTC,-1,-1,20.8,,26.1,13.7
2013,8,4,05:40,UTC,,,,10.3,,
2013,8,5,00:00,UTC,0.1,-1,19.5,,23.1,16.5
2013,8,5,05:40,UTC,,,,13.3,,
2013,8,6,00:00,UTC,-1,-1,19,,24.1,14.8
2013,8,6,05:40,UTC,,,,11.8,,
2013,8,7,00:00,UTC,4.5,-1,21.2,,26,14.9
2013,8,7,05:40,UTC,,,,11.4,,
2013,8,8,00:00,UTC,4.3,-1,18.8,,23,17.4
2013,8,8,05:40,UTC,,,,17,,
2013,8,9,00:00,UTC,12.9,-1,17.9,,21.6,16.7
2013,8,9,05:40,UTC,,,,14.5,,
2013,8,10,00:00,UTC,1.3,-1,15,,17.6,14.1
2013,8,10,05:40,UTC,,,,14.1,,
2013,8,11,00:00,UTC,3,-1,15.5,,17.6,14
2013,8,11,05:40,UTC,,,,13.8,,
2013,8,12,00:00,UTC,2.8,-1,15.2,,19.4,13.8
2013,8,12,05:40,UTC,,,,11.1,,
2013,8,13,00:00,UTC,0.1,-1,15.5,,19.4,12.2
2013,8,13,05:40,UTC,,,,9.8,,
2013,8,14,00:00,UTC,12.3,-1,14.3,,17,12.7
2013,8,14,05:40,UTC,,,,9.2,,
2013,8,15,00:00,UTC,4.3,-1,14.2,,18,12.2
2013,8,15,05:40,UTC,,,,11.2,,
2013,8,16,00:00,UTC,1.5,-1,14.8,,17.3,13.3
2013,8,16,05:40,UTC,,,,12,,
2013,8,17,00:00,UTC,5.8,-1,15.4,,19.3,10.7
2013,8,17,05:40,UTC,,,,7.1,,
2013,8,18,00:00,UTC,-1,-1,18,,22.1,15.1
2013,8,18,05:40,UTC,,,,14.7,,
2013,8,19,00:00,UTC,1.7,-1,17.5,,20.1,16.9
2013,8,19,05:40,UTC,,,,14.6,,
2013,8,20,00:00,UTC,-1,-1,16.6,,22.1,10.8
2013,8,20,05:40,UTC,,,,7,,
2013,8,21,00:00,UTC,-1,-1,15.7,,20.8,11.9
2013,8,21,05:40,UTC,,,,9.1,,
2013,8,22,00:00,UTC,0.9,-1,14.3,,17.9,12.5
2013,8,22,05:40,UTC,,,,8.6,,
2013,8,23,00:00,UTC,-1,-1,12.2,,15.8,8.7
2013,8,23,05:40,UTC,,,,5.1,,
2013,8,24,00:00,UTC,-1,-1,12.3,,16.8,8.1
2013,8,24,05:40,UTC,,,,4.6,,
2013,8,25,00:00,UTC,-1,-1,15.1,,20.9,9.1
2013,8,25,05:40,UTC,,,,5.5,,
2013,8,26,00:00,UTC,-1,-1,15.3,,19.9,11
2013,8,26,05:40,UTC,,,,8.6,,
2013,8,27,00:00,UTC,-1,-1,16.8,,22.4,9.9
2013,8,27,05:40,UTC,,,,6.4,,
2013,8,28,00:00,UTC,-1,-1,17,,22.3,11.4
2013,8,28,05:40,UTC,,,,8.3,,
2013,8,29,00:00,UTC,-1,-1,13.5,,17.8,10.8
2013,8,29,05:40,UTC,,,,7.4,,
2013,8,30,00:00,UTC,-1,-1,12.2,,17.2,8.2
2013,8,30,05:40,UTC,,,,4.7,,
2013,8,31,00:00,UTC,-1,-1,12.6,,18.2,7.1
2013,8,31,05:40,UTC,,,,3,,
2013,9,1,00:00,UTC,20,-1,13.6,,18.5,8.6
2013,9,1,05:40,UTC,,,,4.6,,
2013,9,2,00:00,UTC,5,-1,12.7,,14.8,10.9
2013,9,2,05:40,UTC,,,,11,,
2013,9,3,00:00,UTC,-1,-1,13.4,,18.4,9.5
2013,9,3,05:40,UTC,,,,5.7,,
2013,9,4,00:00,UTC,-1,-1,14.4,,19,11
2013,9,4,05:40,UTC,,,,7.6,,
2013,9,5,00:00,UTC,-1,-1,13.9,,19.7,9.6
2013,9,5,05:40,UTC,,,,6.2,,
2013,9,6,00:00,UTC,-1,-1,14.1,,19.6,11.1
2013,9,6,05:40,UTC,,,,7.5,,
2013,9,7,00:00,UTC,-1,-1,14.9,,19.3,10
2013,9,7,05:40,UTC,,,,6.7,,
2013,9,8,00:00,UTC,-1,-1,15,,19.4,12.8
2013,9,8,05:40,UTC,,,,10.8,,
2013,9,9,00:00,UTC,-1,-1,13.9,,17.5,10.7
2013,9,9,05:40,UTC,,,,7.9,,
2013,9,10,00:00,UTC,-1,-1,11.6,,13.8,8.6
2013,9,10,05:40,UTC,,,,4.3,,
