Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Ground minimum temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
2011,5,26,00:00,UTC,1.5,-1,9.7,,15.5,7
2011,5,27,00:00,UTC,5.8,-1,10.8,,14.4,4.6
2011,5,28,00:00,UTC,1.1,-1,10.1,,13.2,7.7
2011,5,29,00:00,UTC,0.3,-1,11.3,,14.4,9.5
2011,5,30,00:00,UTC,3.8,-1,11,,13.9,9.3
2011,5,31,00:00,UTC,-1,-1,14.9,,20.8,7.2
2011,6,1,00:00,UTC,-1,-1,19.8,,25.1,12.8
2011,6,2,00:00,UTC,8.5,-1,16.7,,21.7,14.1
2011,6,3,00:00,UTC,-1,-1,14.4,,18.6,10.4
2011,6,4,00:00,UTC,0.6,-1,16.6,,22.8,8.2
2011,6,5,00:00,UTC,-1,-1,12.6,,18.5,8.6
2011,6,6,00:00,UTC,-1,-1,14.4,,20.9,3.9
2011,6,7,00:00,UTC,-1,-1,16.7,,22,7.2
2011,6,8,00:00,UTC,-1,-1,18.6,,25.6,10.2
2011,6,9,00:00,UTC,-1,-1,21.4,,28.8,10.6
2011,6,10,00:00,UTC,-1,-1,24.4,,30.4,15.9
2011,6,11,00:00,UTC,5,-1,19.2,,26.3,15
2011,6,12,00:00,UTC,1.7,-1,12.6,,21,9.7
2011,6,13,00:00,UTC,-1,-1,10.2,,14.5,6
2011,6,14,00:00,UTC,0.7,-1,10.3,,12.5,7.6
2011,6,15,00:00,UTC,-1,-1,13.6,,17.5,9.2
2011,6,16,00:00,UTC,-1,-1,15.5,,20.8,10.5
2011,6,17,00:00,UTC,2.1,-1,15.9,,20.7,8
2011,6,18,00:00,UTC,3.8,-1,13.7,,18.7,10.6
2011,6,19,00:00,UTC,4.9,-1,14.9,,20.3,10.7
2011,6,20,00:00,UTC,24.5,-1,13.6,,17,10
2011,6,21,00:00,UTC,13.1,-1,13.7,,17,11.6
2011,6,22,00:00,UTC,2.1,-1,15.2,,19.7,12.1
2011,6,23,00:00,UTC,0.1,-1,16.3,,19.4,13.4
2011,6,24,00:00,UTC,2.8,-1,15.7,,19.6,14.3
2011,6,25,00:00,UTC,0.4,-1,16.2,,20.9,11.1
2011,6,26,00:00,UTC,10.7,-1,16.6,,21.2,11.5
2011,6,27,00:00,UTC,0.6,-1,15.7,,16.8,14.3
2011,6,28,00:00,UTC,-1,-1,16,,19.8,13.6
2011,6,29,00:00,UTC,-1,-1,17.9,,24.1,11
2011,6,30,00:00,UTC,-1,-1,20.2,,24.9,13.9
2011,7,1,00:00,UTC,-1,-1,23.7,,30.2,16.2
2011,7,2,00:00,UTC,-1,-1,23.4,,29.8,17.1
2011,7,3,00:00,UTC,2.1,-1,15.5,,23.3,12.2
2011,7,4,00:00,UTC,-1,-1,12.8,,17.3,8.8
2011,7,5,00:00,UTC,-1,-1,15.8,,20.8,10.3
2011,7,6,00:00,UTC,-1,-1,19.1,,24.5,11.6
2011,7,7,00:00,UTC,-1,-1,21,,27.1,11.4
2011,7,8,00:00,UTC,-1,-1,23.8,,28.6,17.3
2011,7,9,00:00,UTC,-1,-1,23.7,,28.7,17.4
2011,7,10,00:00,UTC,-1,-1,23.1,,29.1,15.2
2011,7,11,00:00,UTC,-1,-1,22.5,,26.8,18.3
2011,7,12,00:00,UTC,12.2,-1,20.3,,26.8,17.8
2011,7,13,00:00,UTC,3.1,-1,16.4,,20.3,14.4
2011,7,14,00:00,UTC,-1,-1,16.2,,20.4,13.6
2011,7,15,00:00,UTC,0.6,-1,17.5,,22.5,9
2011,7,16,00:00,UTC,2.1,-1,17.9,,21.6,15.7
2011,7,17,00:00,UTC,-1,-1,17.3,,21.9,14
2011,7,18,00:00,UTC,-1,-1,19.2,,24,11.7
2011,7,19,00:00,UTC,-1,-1,21.9,,27.1,13
2011,7,20,00:00,UTC,-1,-1,21.3,,25.2,19.2
2011,7,21,00:00,UTC,-1,-1,23.5,,29.2,16.4
2011,7,22,00:00,UTC,-1,-1,23.2,,28.2,16.2
2011,7,23,00:00,UTC,-1,-1,24,,28.2,18.3
2011,7,24,00:00,UTC,4.5,-1,21.9,,26.4,18.3
2011,7,25,00:00,UTC,0.4,-1,20.5,,24.6,15.8
2011,7,26,00:00,UTC,0.5,-1,20.2,,26.3,13.9
2011,7,27,00:00,UTC,0.3,-1,21.6,,27.2,18.6
2011,7,28,00:00,UTC,-1,-1,22.7,,27.6,15.5
2011,7,29,00:00,UTC,-1,-1,20.5,,23.6,17.4
2011,7,30,00:00,UTC,-1,-1,16.4,,21.8,12.6
2011,7,31,00:00,UTC,-1,-1,13.6,,18.2,9.4
2011,8,1,00:00,UTC,-1,-1,12.1,,16.7,6.9
2011,8,2,00:00,UTC,-1,-1,14.6,,21.8,6.7
2011,8,3,00:00,UTC,-1,-1,17,,24.3,7.8
2011,8,4,00:00,UTC,0.3,-1,17.8,,24.4,10.5
2011,8,5,00:00,UTC,7,-1,13.2,,17,11.9
2011,8,6,00:00,UTC,4.5,-1,14.8,,18.9,10.5
2011,8,7,00:00,UTC,6,-1,17.5,,22.6,14
2011,8,8,00:00,UTC,6,-1,17,,19.7,15.2
2011,8,9,00:00,UTC,3.3,-1,15.3,,18.3,13.7
2011,8,10,00:00,UTC,8,-1,14.4,,17.5,13.3
2011,8,11,00:00,UTC,-1,-1,13.9,,17.3,10.9
2011,8,12,00:00,UTC,-1,-1,13.1,,17.8,8.3
2011,8,13,00:00,UTC,-1,-1,14.4,,20.4,6.8
2011,8,14,00:00,UTC,-1,-1,16.1,,21.8,9.6
2011,8,15,00:00,UTC,-1,-1,15.9,,21.3,11.2
2011,8,16,00:00,UTC,0.1,-1,14.9,,17.3,13.1
2011,8,17,00:00,UTC,2,-1,14,,15.3,12.4
2011,8,18,00:00,UTC,20,-1,13.1,,14.1,12.5
2011,8,19,00:00,UTC,-1,-1,15,,19.2,12.4
2011,8,20,00:00,UTC,-1,-1,13.5,,15.8,11.5
2011,8,21,00:00,UTC,-1,-1,14.7,,19.2,10.8
2011,8,22,00:00,UTC,-1,-1,14.8,,20.8,10.8
2011,8,23,00:00,UTC,-1,-1,14.3,,21.3,7.8
2011,8,24,00:00,UTC,-1,-1,14.5,,21.2,7.5
2011,8,25,00:00,UTC,-1,-1,15,,,
2011,8,26,00:00,UTC,-1,-1,18,,22.2,12.1
2011,8,26,06:00,UTC,,,,10.2,,
2011,8,27,00:00,UTC,-1,-1,19.5,,23.4,17.7
2011,8,27,06:00,UTC,,,,16.4,,
2011,8,28,00:00,UTC,0.4,-1,19.5,,24,12.2
2011,8,28,06:00,UTC,,,,8.7,,
2011,8,29,00:00,UTC,1.5,-1,16,,21.3,14.1
2011,8,29,06:00,UTC,,,,12.2,,
2011,8,30,00:00,UTC,1.7,-1,13.7,,15.8,12.5
2011,8,30,06:00,UTC,,,,10.9,,
2011,8,31,00:00,UTC,6.4,-1,13.5,,16.5,10.6
2011,8,31,06:00,UTC,,,,8.2,,
2011,9,1,00:00,UTC,0.2,-1,13.3,,17.8,10.2
2011,9,1,06:00,UTC,,,,9.5,,
2011,9,2,00:00,UTC,3.9,-1,13,,16.8,11.3
2011,9,2,06:00,UTC,,,,9,,
2011,9,3,00:00,UTC,-1,-1,11.3,,13.1,9.8
2011,9,3,06:00,UTC,,,,11.4,,
2011,9,4,00:00,UTC,-1,-1,8.2,,13.6,5.3
2011,9,4,06:00,UTC,,,,3.1,,
2011,9,5,00:00,UTC,-1,-1,10.8,,16.9,2.1
2011,9,5,06:00,UTC,,,,-0.3,,
2011,9,6,00:00,UTC,1.6,-1,13.9,,18.8,7.2
2011,9,6,06:00,UTC,,,,3.7,,
2011,9,7,00:00,UTC,4.8,-1,15.1,,17.5,13.5
2011,9,7,06:00,UTC,,,,12.1,,
2011,9,8,00:00,UTC,-1,-1,14.8,,18.3,12.7
2011,9,8,06:00,UTC,,,,12.9,,
2011,9,9,00:00,UTC,1.3,-1,12.6,,14.9,11.3
2011,9,9,06:00,UTC,,,,10.2,,
2011,9,10,00:00,UTC,1.6,-1,12.5,,16.8,9.6
2011,9,10,06:00,UTC,,,,6.8,,
2011,9,11,00:00,UTC,-1,-1,12.1,,17.6,9.5
2011,9,11,06:00,UTC,,,,6.5,,
2011,9,12,00:00,UTC,5.8,-1,11.4,,14.9,5.6
2011,9,12,06:00,UTC,,,,3.6,,
2011,9,13,00:00,UTC,13.2,-1,13.7,,16.2,12.4
2011,9,13,06:00,UTC,,,,11.7,,
2011,9,14,00:00,UTC,5,-1,13.2,,14.1,12.8
2011,9,14,06:00,UTC,,,,12.4,,
2011,9,15,00:00,UTC,3.9,-1,13.4,,16,12.6
2011,9,15,06:00,UTC,,,,11.9,,
2011,9,16,00:00,UTC,0.1,-1,11.7,,14.5,9.1
2011,9,16,06:00,UTC,,,,9.5,,
2011,9,17,00:00,UTC,0.3,-1,10.1,,14.7,7.4
2011,9,17,06:00,UTC,,,,5.1,,
2011,9,18,00:00,UTC,-1,-1,7.5,,13,3.4
2011,9,18,06:00,UTC,,,,0.8,,
2011,9,19,00:00,UTC,5.1,-1,8.3,,13.8,1.6
2011,9,19,06:00,UTC,,,,-0.6,,
2011,9,20,00:00,UTC,8.7,-1,8.9,,9.6,7.9
2011,9,20,06:00,UTC,,,,7.4,,
2011,9,21,00:00,UTC,7.2,-1,9,,10.1,8.3
